,PL3E71~1,
Wavenumbers [1/cm],Intensity,
132.694,658.50864,
129.784,424.07151,
126.873,303.21457,
123.963,216.59636,
121.052,150.07804,
118.141,100.81881,
115.231,81.4396,
112.320,64.30501,
109.410,50.397803,
106.499,43.988406,
103.589,39.823728,
100.678,40.069595,
97.767,46.468034,
94.857,36.923153,
91.946,28.997002,
89.036,23.963694,
86.125,26.09131,
83.215,22.377637,
80.304,17.188404,
77.393,12.939384,
74.483,17.86608,
71.572,19.900296,
68.662,18.07086,
65.751,12.419251,
62.840,14.478616,
59.930,16.564852,
57.019,8.80895,
54.109,4.6391958,
51.198,3.8314371,
48.288,6.6702995,
45.377,12.297324,
42.466,16.686097,
39.556,17.437747,
36.645,4.0961329,
33.735,3.2212423,
30.824,4.0787912,
27.914,-0.82943553,
25.003,9.2098371,
22.092,11.750145,
19.182,4.3343687,
16.271,26.018563,
13.361,109.22306,
10.450,205.25494,
7.539,168.24423,
4.629,-174.92093,
1.718,-610.53363,
-1.192,-1012.0889,
-4.103,-856.76737,
-7.013,-505.08694,
-9.924,-5.375,
