,PL3F62~1,
Wavenumbers [1/cm],Intensity,
318.971,7310.3887,
316.061,7400.0672,
313.150,7498.9237,
310.240,7579.8144,
307.329,7652.7844,
304.418,7656.1285,
301.508,7632.0669,
298.597,7652.0582,
295.687,7610.4066,
292.776,7637.2503,
289.866,7728.8162,
286.955,7847.751,
284.044,7906.495,
281.134,7938.8963,
278.223,7959.5402,
275.313,8005.9621,
272.402,8047.6997,
269.492,8050.1546,
266.581,8010.5847,
263.670,8078.2212,
260.760,8210.0624,
257.849,8330.2006,
254.939,8380.1047,
252.028,8393.7792,
249.117,8417.9368,
246.207,8435.0677,
243.296,8413.1066,
240.386,8477.3552,
237.475,8519.2812,
234.565,8517.3263,
231.654,8438.4449,
228.743,8471.807,
225.833,8475.2114,
222.922,8398.1724,
220.012,8385.787,
217.101,8392.5457,
214.191,8427.3545,
211.280,8505.9205,
208.369,8439.0862,
205.459,8392.571,
202.548,8372.7416,
199.638,8355.3261,
196.727,8401.8808,
193.816,8429.1173,
190.906,8406.4707,
187.995,8398.5064,
185.085,8463.8412,
182.174,8542.4924,
179.264,8552.6111,
176.353,8593.4783,
173.442,8619.013,
170.532,8612.905,
167.621,8511.2474,
164.711,8397.0313,
161.800,8198.5711,
158.890,7846.6243,
155.979,7406.5981,
153.068,6896.1295,
150.158,6287.0818,
147.247,5448.5135,
144.337,4525.6661,
141.426,3599.5525,
138.516,2707.0229,
135.605,1921.5531,
132.694,1313.1319,
129.784,866.53517,
126.873,588.34966,
123.963,399.15666,
121.052,269.28792,
118.141,195.04211,
115.231,156.3792,
112.320,126.34638,
109.410,102.7957,
106.499,82.143196,
103.589,77.75,
100.678,73.947296,
97.767,63.99417,
94.857,58.899077,
91.946,53.525113,
89.036,47.959715,
86.125,42.995278,
83.215,37.502637,
80.304,35.186596,
77.393,39.435616,
74.483,37.12946,
71.572,36.837056,
68.662,38.265128,
65.751,33.31997,
62.840,29.823192,
59.930,29.061003,
57.019,33.996577,
54.109,25.792587,
51.198,21.861265,
48.288,26.72735,
45.377,23.913838,
42.466,21.101123,
39.556,17.713933,
36.645,11.394221,
33.735,10.269248,
30.824,11.633548,
27.914,14.438249,
25.003,13.504725,
22.092,9.843859,
19.182,3.4525228,
16.271,-5.6408489,
13.361,-64.882453,
10.450,-211.08025,
7.539,-616.80148,
4.629,-1027.9144,
1.718,-1250.1049,
-1.192,-1040.9615,
-4.103,-687.32382,
-7.013,-333.05546,
-9.924,-5.25,
