,PL2D64~1,
Wavenumbers [1/cm],Intensity,
307.329,9471.8321,
304.418,9490.8059,
301.508,9466.7277,
298.597,9460.0639,
295.687,9485.2351,
292.776,9542.5002,
289.866,9618.1109,
286.955,9677.9477,
284.044,9811.1024,
281.134,9916.4556,
278.223,9982.4158,
275.313,10050.207,
272.402,10137.113,
269.492,10170.806,
266.581,10128.503,
263.670,10100.566,
260.760,10237.2,
257.849,10418.259,
254.939,10557.697,
252.028,10560.224,
249.117,10567.352,
246.207,10598.987,
243.296,10689.76,
240.386,10772.635,
237.475,10818.415,
234.565,10827.89,
231.654,10817.664,
228.743,10837.939,
225.833,10856.329,
222.922,10857.816,
220.012,10800.26,
217.101,10852.163,
214.191,10950.416,
211.280,11033.347,
208.369,11007.878,
205.459,10977.328,
202.548,10959.89,
199.638,10991.093,
196.727,10962.351,
193.816,10944.327,
190.906,10964.049,
187.995,11008.215,
185.085,11037.686,
182.174,11075.635,
179.264,11157.307,
176.353,11172.908,
173.442,11177.95,
170.532,11182.348,
167.621,11198.21,
164.711,11005.938,
161.800,10689.643,
158.890,10282.997,
155.979,9680.1255,
153.068,9007.4896,
150.158,8218.4842,
147.247,7089.8633,
144.337,5908.9153,
141.426,4701.219,
138.516,3474.6181,
135.605,2501.946,
132.694,1711.0804,
129.784,1105.2088,
126.873,754.79521,
123.963,511.64082,
121.052,340.70635,
118.141,237.90446,
115.231,191.31293,
112.320,158.94365,
109.410,136.00028,
106.499,112.49915,
103.589,99.096183,
100.678,88.425674,
97.767,77.761611,
94.857,72.649077,
91.946,70.5,
89.036,69.483919,
86.125,63.101071,
83.215,55.128956,
80.304,49.5,
77.393,49.5,
74.483,46.87946,
71.572,44.050592,
68.662,41.569267,
65.751,42.275719,
62.840,40.09149,
59.930,38.811003,
57.019,43.746577,
54.109,33.751105,
51.198,28.309656,
48.288,32.483013,
45.377,30.372878,
42.466,29.087781,
39.556,28.039526,
36.645,25.230765,
33.735,22.423006,
30.824,22.487983,
27.914,28.79856,
25.003,31.99055,
22.092,31.239668,
19.182,26.316937,
16.271,20.721016,
13.361,53.059554,
10.450,119.48998,
7.539,229.82381,
4.629,293.6101,
1.718,327.99672,
-1.192,332.87673,
-4.103,166.39089,
-7.013,38.738546,
-9.924,-6.5,
