,PL74D4~1,
Wavenumbers [1/cm],Intensity,
246.207,1337.4449,
243.296,1412.1127,
240.386,1422.737,
237.475,1426.0459,
234.565,1426.7093,
231.654,1411.3712,
228.743,1421.9338,
225.833,1420.234,
222.922,1392.2417,
220.012,1373.2992,
217.101,1398.5308,
214.191,1407.0834,
211.280,1327.0625,
208.369,1331.2172,
205.459,1339.319,
202.548,1348.5122,
199.638,1373.9099,
196.727,1354.9239,
193.816,1359.0997,
190.906,1406.7475,
187.995,1310.4522,
185.085,1299.3492,
182.174,1316.8773,
179.264,1290.135,
176.353,1260.8531,
173.442,1275.1296,
170.532,1315.3721,
167.621,1223.0872,
164.711,1190.7671,
161.800,1144.3111,
158.890,1027.7153,
155.979,886.55205,
153.068,816.05287,
150.158,781.28343,
147.247,647.02636,
144.337,564.70691,
141.426,468.15352,
138.516,324.77527,
135.605,222.59718,
132.694,154.00083,
129.784,109.87777,
126.873,72.691022,
123.963,52.605457,
121.052,35.75948,
118.141,17.198028,
115.231,20.677852,
112.320,15.770461,
109.410,7.670421,
106.499,10.519042,
103.589,10.004491,
100.678,6.9520264,
97.767,1.2645258,
94.857,1.125,
91.946,3.5436652,
89.036,7.125,
86.125,7.125,
83.215,5.5322389,
80.304,3.1672693,
77.393,0.33458951,
74.483,1.4352699,
71.572,1.7626479,
68.662,0.9171975,
65.751,-1.2021557,
62.840,4.3871258,
59.930,10.001283,
57.019,5.7707909,
54.109,0.94487406,
51.198,1.1410928,
48.288,8.0570507,
45.377,-0.3834861,
42.466,0.24719339,
39.556,6.8157115,
36.645,11.028853,
33.735,7.4517638,
30.824,-0.18830461,
27.914,-10.705933,
25.003,-12.497637,
22.092,-9.6459544,
19.182,-2.875,
16.271,-2.875,
13.361,17.776441,
10.450,21.726479,
7.539,-120.03154,
4.629,-459.95776,
1.718,-814.007,
-1.192,-1042.6704,
-4.103,-816.04615,
-7.013,-453.8685,
-9.924,-2.875,
