,PL9B97~1,
Wavenumbers [1/cm],Intensity,
409.199,1301.6665,
406.289,1403.9401,
403.378,1438.4764,
400.468,1394.6288,
397.557,1373.9411,
394.646,1390.5194,
391.736,1453.1803,
388.825,1470.5277,
385.915,1447.4187,
383.004,1425.1949,
380.094,1431.5866,
377.183,1430.8341,
374.272,1420.3122,
371.362,1430.1676,
368.451,1474.4882,
365.541,1472.2366,
362.630,1474.3562,
359.719,1482.5444,
356.809,1495.9907,
353.898,1485.5075,
350.988,1489.1348,
348.077,1492.0113,
345.167,1485.398,
342.256,1480.9155,
339.345,1486.5336,
336.435,1483.742,
333.524,1461.0478,
330.614,1474.4606,
327.703,1495.054,
324.793,1507.5315,
321.882,1498.6286,
318.971,1500.1155,
316.061,1502.5783,
313.150,1514.7869,
310.240,1547.44,
307.329,1547.1957,
304.418,1557.5679,
301.508,1574.7604,
298.597,1590.3091,
295.687,1571.985,
292.776,1569.2917,
289.866,1582.8286,
286.955,1602.7742,
284.044,1613.8475,
281.134,1666.7624,
278.223,1745.4994,
275.313,1724.1306,
272.402,1726.5958,
269.492,1719.2677,
266.581,1690.3653,
263.670,1658.7526,
260.760,1712.8334,
257.849,1776.5274,
254.939,1793.4067,
252.028,1777.7004,
249.117,1736.4493,
246.207,1711.8614,
243.296,1778.4767,
240.386,1765.3823,
237.475,1773.066,
234.565,1798.5988,
231.654,1773.0354,
228.743,1789.489,
225.833,1777.2696,
222.922,1714.1538,
220.012,1746.9388,
217.101,1752.7178,
214.191,1742.161,
211.280,1723.9744,
208.369,1719.9337,
205.459,1716.2295,
202.548,1712.625,
199.638,1712.625,
196.727,1718.9634,
193.816,1736.87,
190.906,1765.4918,
187.995,1704.6738,
185.085,1660.4551,
182.174,1649.1204,
179.264,1702.6051,
176.353,1657.3627,
173.442,1657.2671,
170.532,1697.7962,
167.621,1613.442,
164.711,1545.9517,
161.800,1464.0908,
158.890,1342.4568,
155.979,1253.0902,
153.068,1141.9758,
150.158,1010.1955,
147.247,866.60506,
144.337,729.23117,
141.426,580.48379,
138.516,410.58057,
135.605,286.15096,
132.694,197.90545,
129.784,137.14786,
126.873,88.519029,
123.963,58.138475,
121.052,36.109348,
118.141,19.689602,
115.231,26.730704,
112.320,24.541369,
109.410,17.625,
106.499,17.625,
103.589,12.58271,
100.678,8.3533783,
97.767,7.6424407,
94.857,6.2390219,
91.946,7.6405544,
89.036,10.173408,
86.125,7.3365873,
83.215,7.6868407,
80.304,5.7518078,
77.393,-2.7462315,
74.483,6.4520244,
71.572,10.175592,
68.662,7.2786625,
65.751,3.7464071,
62.840,6.9603179,
59.930,10.12671,
57.019,4.4860545,
54.109,1.8335175,
51.198,0.92660928,
48.288,1.625,
45.377,1.625,
42.466,0.80056132,
39.556,0.77618578,
36.645,7.7980879,
33.735,7.0287577,
30.824,2.8579042,
27.914,-2.7514977,
25.003,-4.620275,
22.092,-3.4375727,
19.182,0.83094576,
16.271,7.126357,
13.361,67.786201,
10.450,159.88436,
7.539,231.11252,
4.629,53.937834,
1.718,-211.05312,
-1.192,-477.36233,
-4.103,-510.76733,
-7.013,-354.71555,
-9.924,1.625,
