,PL037C~1,
Raman shift [1/cm],Intensity,
918.551,9556.1261,
915.640,9415.3369,
912.729,9280.8505,
909.819,9227.652,
906.908,9096.2337,
903.998,9169.3318,
901.087,9232.6459,
898.176,9296.6072,
895.266,9370.7877,
892.355,9450.8213,
889.445,9524.6768,
886.534,9590.12,
883.624,9757.7514,
880.713,9880.9735,
877.802,9891.2187,
874.892,9837.237,
871.981,9895.3095,
869.071,9866.0701,
866.160,9930.6859,
863.250,9918.4912,
860.339,9902.9843,
857.428,9940.6434,
854.518,9917.0371,
851.607,9883.7544,
848.697,9946.7817,
845.786,10000.835,
842.875,10059.751,
839.965,10162.151,
837.054,10310.107,
834.144,10408.729,
831.233,10473.33,
828.323,10523.696,
825.412,10578.723,
822.501,10625.468,
819.591,10572.578,
816.680,10523.724,
813.770,10480.675,
810.859,10354.153,
807.949,10210.322,
805.038,10157.188,
802.127,9993.3856,
799.217,9908.6786,
796.306,9809.5129,
793.396,9734.87,
790.485,9670.7273,
787.574,9532.4323,
784.664,9570.1575,
781.753,9552.8446,
778.843,9576.2859,
775.932,9628.1232,
773.022,9681.7804,
770.111,9809.3226,
767.200,9876.6211,
764.290,9937.1851,
761.379,9957.7594,
758.469,9916.6787,
755.558,9817.7178,
752.648,9707.7463,
749.737,9659.8884,
746.826,9624.5538,
743.916,9495.0114,
741.005,9166.5927,
738.095,8658.3578,
735.184,8111.7594,
732.274,7954.8128,
729.363,8264.0452,
726.452,8891.5903,
723.542,9348.8976,
720.631,9434.3986,
717.721,9476.4867,
714.810,9486.7671,
711.899,9480.2673,
708.989,9502.8612,
706.078,9415.658,
703.168,9413.4311,
700.257,9366.5896,
697.347,9286.9995,
694.436,9304.5636,
691.525,9288.4875,
688.615,9274.3085,
685.704,9315.4863,
682.794,9378.9362,
679.883,9384.5591,
676.973,9441.4564,
674.062,9417.9055,
671.151,9461.9962,
668.241,9559.0096,
665.330,9608.437,
662.420,9638.7888,
659.509,9704.0486,
656.598,9744.924,
653.688,9755.3803,
650.777,9758.4339,
647.867,9712.2468,
644.956,9692.0936,
642.046,9719.997,
639.135,9783.3015,
636.224,9841.2944,
633.314,9900.0459,
630.403,9943.9693,
627.493,9937.1148,
624.582,9881.8166,
621.672,9827.169,
618.761,9829.5596,
615.850,9853.5905,
612.940,9928.3532,
610.029,10039.762,
607.119,10056.344,
604.208,10072.2,
601.297,10170.226,
598.387,10249.528,
595.476,10206.641,
592.566,10107.47,
589.655,10169.69,
586.745,10153.546,
583.834,10090.712,
580.923,10143.246,
578.013,10184.053,
575.102,10400.345,
572.192,10597.661,
569.281,10702.886,
566.371,10841.411,
563.460,10924.841,
560.549,10981.775,
557.639,11019.325,
554.728,11042.345,
551.818,11047.807,
548.907,11100.191,
545.996,11150.496,
543.086,11168.605,
540.175,11125.001,
537.265,11132.864,
534.354,11155.061,
531.444,11181.638,
528.533,11201.02,
525.622,11159.119,
522.712,11247.687,
519.801,11317.492,
516.891,11332.695,
513.980,11355.924,
511.070,11434.774,
508.159,11527.173,
505.248,11589.495,
502.338,11583.044,
499.427,11721.202,
496.517,11776.667,
493.606,11772.829,
490.695,11749.624,
487.785,11840.459,
484.874,11828.505,
481.964,11857.189,
479.053,11898.143,
476.143,11815.203,
473.232,11805.684,
470.321,11804.973,
467.411,11782.953,
464.500,11716.842,
461.590,11789.588,
458.679,11818.805,
455.769,11863.178,
452.858,11947.977,
449.947,11986.173,
447.037,12057.71,
444.126,12081.624,
441.216,12046.179,
438.305,12012.654,
435.395,12004.722,
432.484,12019.67,
429.573,12066.43,
426.663,12166.769,
423.752,12133.852,
420.842,12163.039,
417.931,12243.348,
415.020,12329.042,
412.110,12430.768,
409.199,12596.584,
406.289,12713.306,
403.378,12655.585,
400.468,12533.114,
397.557,12409.679,
394.646,12304.682,
391.736,12227.477,
388.825,11961.233,
385.915,11833.506,
383.004,11835.687,
380.094,11959.904,
377.183,12154.043,
374.272,12327.412,
371.362,12468.029,
368.451,12569.106,
365.541,12653.166,
362.630,12679.824,
359.719,12675.305,
356.809,12659.039,
353.898,12692.735,
350.988,12776.321,
348.077,12832.611,
345.167,12814.313,
342.256,12761.271,
339.345,12870.355,
336.435,12984.441,
333.524,13000.674,
330.614,13148.96,
327.703,13280.739,
324.793,13377.725,
321.882,13423.514,
318.971,13635.395,
316.061,13790.525,
313.150,13935.431,
310.240,14123.186,
307.329,14239.339,
304.418,14339.082,
301.508,14376.265,
298.597,14264.462,
295.687,14208.27,
292.776,14228.917,
289.866,14422.582,
286.955,15056.409,
284.044,15666.914,
281.134,16200.43,
278.223,16666.213,
275.313,17159.906,
272.402,17535.863,
269.492,17918.626,
266.581,18348.589,
263.670,18734.559,
260.760,19082.117,
257.849,19389.359,
254.939,19650.621,
252.028,19849.438,
249.117,19998.006,
246.207,20082.78,
243.296,20070.335,
240.386,20020.026,
237.475,20010.52,
234.565,20006.746,
231.654,19814.655,
228.743,19780.329,
225.833,19742.619,
222.922,19645.083,
220.012,19625.412,
217.101,19558.642,
214.191,19484.198,
211.280,19444.915,
208.369,19458.148,
205.459,19467.198,
202.548,19482.162,
199.638,19558.355,
196.727,19556.137,
193.816,19566.179,
190.906,19618.299,
187.995,19569.789,
185.085,19730.794,
182.174,19925.082,
179.264,19910.627,
176.353,19979.486,
173.442,20036.04,
170.532,20057.347,
167.621,19983.087,
164.711,19681.296,
161.800,19157.642,
158.890,18368.821,
155.979,17175.891,
153.068,15715.301,
150.158,13996.59,
147.247,11960.477,
144.337,9887.6155,
141.426,7845.7678,
138.516,5870.7325,
135.605,4191.4148,
132.694,2860.8342,
129.784,1858.7727,
126.873,1231.6039,
123.963,841.0896,
121.052,577.41006,
118.141,414.6404,
115.231,324.46814,
112.320,266.39457,
109.410,229.50046,
106.499,190.33192,
103.589,165.75262,
100.678,146.7527,
97.767,130.40114,
94.857,120.99114,
91.946,114.17822,
89.036,108.75812,
86.125,100.95687,
83.215,95.814478,
80.304,88.690212,
77.393,75.943153,
74.483,73.034595,
71.572,70.188239,
68.662,66.515128,
65.751,61.56997,
62.840,62.890212,
59.930,63.377993,
57.019,53.506845,
54.109,54.985804,
51.198,53.079079,
48.288,44.011325,
45.377,45.418081,
42.466,46.824439,
39.556,47.309289,
36.645,43.096147,
33.735,45.115491,
30.824,46.674678,
27.914,42.467627,
25.003,39.50945,
22.092,39.291618,
19.182,42.137297,
16.271,46.334238,
13.361,97.732041,
10.450,197.85029,
7.539,382.90386,
4.629,626.17084,
1.718,773.934,
-1.192,659.6023,
-4.103,414.69326,
-7.013,185.73809,
-9.924,2,
