,PL4E72~1,
Raman shift [1/cm],Intensity,
269.492,4711.1445,
266.581,4786.501,
263.670,4837.2284,
260.760,4898.8895,
257.849,4941.3617,
254.939,4939.894,
252.028,5010.088,
249.117,5077.9895,
246.207,5111.9115,
243.296,5054.0806,
240.386,5051.14,
237.475,5049.8015,
234.565,5044.76,
231.654,5044.0296,
228.743,5008.7775,
225.833,4955.7392,
222.922,4891.9725,
220.012,4851.1734,
217.101,4841.8007,
214.191,4829.0459,
211.280,4773.0312,
208.369,4683.4277,
205.459,4692.5798,
202.548,4775.6438,
199.638,4814.8289,
196.727,4860.9053,
193.816,4905.7323,
190.906,4942.1577,
187.995,4864.6871,
185.085,4888.9434,
182.174,4948.8133,
179.264,4959.6547,
176.353,4914.0981,
173.442,4909.6285,
170.532,4943.6746,
167.621,4907.6259,
164.711,4807.4774,
161.800,4675.0017,
158.890,4526.0181,
155.979,4268.2705,
153.068,3926.4516,
150.158,3507.9597,
147.247,3014.7265,
144.337,2487.2032,
141.426,1954.9542,
138.516,1430.9067,
135.605,1037.6305,
132.694,711.73944,
129.784,456.18925,
126.873,303.86659,
123.963,209.70822,
121.052,144.59436,
118.141,101.04634,
115.231,78.136749,
112.320,66.333184,
109.410,59.738829,
106.499,43.359259,
103.589,44.357036,
100.678,42.985809,
97.767,30.188933,
94.857,26.410055,
91.946,27.696776,
89.036,30.633123,
86.125,22.831865,
83.215,20.34408,
80.304,20.114433,
77.393,20.822603,
74.483,18.25446,
71.572,15.787944,
68.662,13.59793,
65.751,10.772126,
62.840,13.728616,
59.930,18.624145,
57.019,21.444473,
54.109,16.500552,
51.198,12.573391,
48.288,11.85235,
45.377,9.038838,
42.466,10.760535,
39.556,15.68083,
36.645,20.596162,
33.735,14.086273,
30.824,5.5496782,
27.914,1.3426267,
25.003,5.8560998,
22.092,7.2604772,
19.182,4.03518,
16.271,8.931611,
13.361,54.285172,
10.450,110.14912,
7.539,88.501341,
4.629,-69.957193,
1.718,-324.52369,
-1.192,-687.73599,
-4.103,-563.36987,
-7.013,-314.4908,
-9.924,2.875,
