,PL4F15~1,
Raman shift [1/cm],Intensity,
144.337,5304.8028,
141.426,4192.6983,
138.516,3070.0466,
135.605,2203.3465,
132.694,1498.0869,
129.784,960.98341,
126.873,667.78017,
123.963,457.89048,
121.052,312.96319,
118.141,234.43397,
115.231,183.6745,
112.320,145.33229,
109.410,117.98883,
106.499,101.60926,
103.589,92.522455,
100.678,84.86554,
97.767,76.334289,
94.857,72.660055,
91.946,67.900113,
89.036,62.334715,
86.125,57.370278,
83.215,53.470398,
80.304,48.730673,
77.393,41.648974,
74.483,41.125,
71.572,38.588535,
68.662,33.986465,
65.751,32.573563,
62.840,32.125,
59.930,31.750428,
57.019,30.340264,
54.109,28.333517,
51.198,23.807298,
48.288,16.192949,
45.377,24.633486,
42.466,26.476123,
39.556,24.009881,
36.645,23.307691,
33.735,20.009509,
30.824,17.787661,
27.914,19.891187,
25.003,21.370275,
22.092,22.125,
19.182,22.559774,
16.271,35.850087,
13.361,98.443285,
10.450,183.25468,
7.539,218.86876,
4.629,9.2032106,
1.718,-286.1058,
-1.192,-580.30079,
-4.103,-483.58004,
-7.013,-277.09019,
-9.924,-2.875,
