,PL35D3~1,
Raman shift [1/cm],Intensity,
97.767,35.049407,
94.857,27.94511,
91.946,24.471889,
89.036,24.326592,
86.125,27.163413,
83.215,27.875,
80.304,26.198971,
77.393,21.241782,
74.483,20.875,
71.572,20.512648,
68.662,19.251593,
65.751,12.893533,
62.840,11.356702,
59.930,12.811431,
57.019,16.336841,
54.109,12.694874,
51.198,9.875,
48.288,9.8466878,
45.377,6.3297975,
42.466,11.05829,
39.556,19.644763,
36.645,18.240382,
33.735,14.240261,
30.824,9.9914521,
27.914,7.1867511,
25.003,11.233462,
22.092,11.614668,
19.182,6.9894143,
16.271,10.486865,
13.361,44.327264,
10.450,74.332039,
7.539,-10.16412,
4.629,-175.66334,
1.718,-403.13542,
-1.192,-706.3933,
-4.103,-574.36987,
-7.013,-323.66666,
-9.924,-2.125,
