,PL284A~1,
Wavenumbers [1/cm],Intensity,
508.159,969.56093,
505.248,975.62319,
502.338,972.86905,
499.427,1006.8297,
496.517,1017.572,
493.606,1021.9034,
490.695,1024.5585,
487.785,1000.695,
484.874,990.41276,
481.964,994.76529,
479.053,1002.1978,
476.143,986.83859,
473.232,980.83917,
470.321,974.00924,
467.411,969.88804,
464.500,972.75864,
461.590,968.1642,
458.679,998.24179,
455.769,1010.3272,
452.858,985.64709,
449.947,1031.483,
447.037,1009.9302,
444.126,997.26894,
441.216,1007.0969,
438.305,991.09638,
435.395,992.15318,
432.484,994.7085,
429.573,980.78732,
426.663,916.17537,
423.752,745.58669,
420.842,509.01136,
417.931,289.3889,
415.020,206.72787,
412.110,503.10478,
409.199,742.94821,
406.289,870.01974,
403.378,842.71875,
400.468,796.6031,
397.557,804.49758,
394.646,863.0447,
391.736,963.85086,
388.825,963.09662,
385.915,933.07215,
383.004,918.58228,
380.094,949.25701,
377.183,976.34615,
374.272,989.3028,
371.362,991.22605,
368.451,985.60446,
365.541,997.61303,
362.630,1003.06,
359.719,1004.875,
356.809,1004.2407,
353.898,993.7575,
350.988,1013.6594,
348.077,1025.6148,
345.167,1007.1939,
342.256,993.74662,
339.345,1026.0124,
336.435,1049.2696,
333.524,1025.8885,
330.614,994.59196,
327.703,1020.8134,
324.793,1048.688,
321.882,1030.8606,
318.971,1024.913,
316.061,1024.8283,
313.150,1036.1131,
310.240,1065.7977,
307.329,1067.5896,
304.418,1080.6417,
301.508,1096.6627,
298.597,1099.6244,
295.687,1072.1081,
292.776,1056.375,
289.866,1054.7433,
286.955,1063.608,
284.044,1098.3975,
281.134,1166.0124,
278.223,1246.5816,
275.313,1237.7394,
272.402,1230.6469,
269.492,1221.4885,
266.581,1205.2505,
263.670,1140.5547,
260.760,1176.7252,
257.849,1235.6003,
254.939,1260.5523,
252.028,1232.645,
249.117,1221.875,
246.207,1235.1338,
243.296,1286.3763,
240.386,1318.6477,
237.475,1328.2648,
234.565,1316.1586,
231.654,1286.2129,
228.743,1316.1232,
225.833,1310.556,
222.922,1237.0449,
220.012,1240.6876,
217.101,1236.9678,
214.191,1216.3572,
211.280,1164.7074,
208.369,1160.875,
205.459,1161.2743,
202.548,1163.8806,
199.638,1175.491,
196.727,1154.8264,
193.816,1159.8497,
190.906,1207.6498,
187.995,1115.6987,
185.085,1107.9906,
182.174,1134.875,
179.264,1134.875,
176.353,1107.3215,
173.442,1095.8631,
170.532,1096.7425,
167.621,1044.1113,
164.711,1020.9403,
161.800,961.01867,
158.890,809.15615,
155.979,773.1171,
153.068,722.74318,
150.158,656.88173,
147.247,592.26603,
144.337,493.11383,
141.426,382.99724,
138.516,271.16221,
135.605,192.00133,
132.694,132.75083,
129.784,89.603362,
126.873,57.422519,
123.963,36.648247,
121.052,21.342372,
118.141,9.9199405,
115.231,13.427852,
112.320,13.180456,
109.410,11.693132,
106.499,15.966063,
103.589,9.5916918,
100.678,3.6033783,
97.767,2.8924407,
94.857,3.567989,
91.946,7.099887,
89.036,10.746021,
86.125,3.6539682,
83.215,7.7151239,
80.304,8.325779,
77.393,-5.1294498,
74.483,3.0468894,
71.572,5.3385352,
68.662,0.8057325,
65.751,0.099281423,
62.840,2.7652119,
59.930,4.7512828,
57.019,0.5207909,
54.109,-3.1108042,
51.198,-1.807298,
48.288,5.8466878,
45.377,2.3297975,
42.466,1.6994387,
39.556,3.2203557,
36.645,5.3269264,
33.735,0.16326688,
30.824,-6.2294349,
27.914,-9.7353111,
25.003,-0.78543787,
22.092,1.3230499,
19.182,-5.7359913,
16.271,6.1553409,
13.361,60.185583,
10.450,130.51917,
7.539,145.88211,
4.629,9.9509318,
1.718,-227.6059,
-1.192,-574.78388,
-4.103,-524.93623,
-7.013,-323.66666,
-9.924,-2.125,
