,PL375C~1,
Raman shift [1/cm],Intensity,
115.231,52.124163,
112.320,46.625,
109.410,45.534158,
106.499,39.836916,
103.589,29.660928,
100.678,20.99527,
97.767,16.729644,
94.857,21.475923,
91.946,18.78767,
89.036,12.641081,
86.125,19.023929,
83.215,20.09408,
80.304,19.864433,
77.393,20.572603,
74.483,10.142841,
71.572,6.7991127,
68.662,10.694267,
65.751,11.400719,
62.840,8.2530861,
59.930,5.7487172,
57.019,9.9792091,
54.109,10.625,
51.198,8.8153443,
48.288,4.6363249,
45.377,6.043081,
42.466,4.151684,
39.556,1.43083,
36.645,6.3461616,
33.735,3.4710123,
30.824,0.066773948,
27.914,1.4691244,
25.003,1.0023625,
22.092,2.5624273,
19.182,6.3275228,
16.271,-2.7658489,
13.361,-23.233319,
10.450,-94.931663,
7.539,-377.05107,
4.629,-686.85184,
1.718,-951.99368,
-1.192,-1094.2112,
-4.103,-741.69661,
-7.013,-348.53968,
-9.924,3.625,
